Beta,0-19_mean,0-19_sd,0-19_ci95_low,0-19_ci95_high,20-39_mean,20-39_sd,20-39_ci95_low,20-39_ci95_high,40-59_mean,40-59_sd,40-59_ci95_low,40-59_ci95_high,60+_mean,60+_sd,60+_ci95_low,60+_ci95_high
0.18,0.999656051710846,0.00021375762135686965,0.9995795595284229,0.9997325438932692,0.9807954295759173,0.0023159901825608484,0.9799666631328305,0.981624196019004,0.9273764258555133,0.007602923646614242,0.9246557545698098,0.9300970971412168,0.7838452787258249,0.02248478536028931,0.7757992016193965,0.7918913558322532
0.184,0.9997450038545928,0.0001850212454824868,0.9996787948522107,0.9998112128569748,0.9813008130081301,0.002367183183418634,0.9804537273849573,0.9821478986313029,0.9297845373890999,0.007668755764415236,0.9270403083825902,0.9325287663956097,0.7885096700796359,0.01950296883282405,0.7815306223138381,0.7954887178454337
0.188,0.99973314356876,0.00026325357546055716,0.9996389394866325,0.9998273476508874,0.9818721160184576,0.0021863050694498325,0.9810897567970955,0.9826544752398196,0.9316539923954373,0.006182362183083309,0.9294416625008941,0.9338663222899806,0.7908987485779294,0.016156434022101908,0.7851172429142667,0.7966802542415922
0.192,0.9998043052837572,0.00017698170069969785,0.9997409731955278,0.9998676373719866,0.9828718962865304,0.001940265909245892,0.9821775810479095,0.9835662115251512,0.9366286438529785,0.005544603431422759,0.9346445329967288,0.9386127547092282,0.7938566552901024,0.024506597892802337,0.7850870818606861,0.8026262287195187
0.196,0.999774654569175,0.00022373607003374612,0.9996945916447515,0.9998547174935986,0.9837618105910788,0.002265293994307004,0.982951185545971,0.9845724356361866,0.9352027883396704,0.005881381523465929,0.9330981629909354,0.9373074136884054,0.8044368600682593,0.020104677781601563,0.7972424935204533,0.8116312266160653
0.2,0.999839886141256,0.00015739841124850262,0.9997835618431565,0.9998962104393554,0.9847945506482091,0.0027175662720854148,0.9838220820470346,0.9857670192493836,0.941128010139417,0.005933334860475238,0.9390047935277985,0.9432512267510356,0.8111490329920363,0.018506445960746763,0.8045265863562281,0.8177714796278446
0.20400000000000001,0.9998280258554232,0.0001896814820120492,0.9997601492088164,0.99989590250203,0.9855086794111185,0.0020528407104784406,0.9847740797972439,0.9862432790249932,0.9419201520912546,0.007923014567788447,0.939084937740471,0.9447553664420382,0.8060295790671218,0.020459827596950107,0.7987081237900778,0.8133510343441658
0.20800000000000002,0.9998636067129217,0.0001527058951543323,0.9998089616101409,0.9999182518157026,0.9867831245880024,0.002138404683263069,0.9860179062996985,0.9875483428763063,0.9442965779467681,0.005137812307906357,0.9424580354245531,0.9461351204689832,0.8161547212741751,0.018986396417511528,0.8093605265731523,0.8229489159751979
0.212,0.9998754669987547,0.00016942023897679163,0.9998148407448522,0.9999360932526573,0.9866512854317732,0.0024676235795088935,0.9857682576744597,0.9875343131890866,0.9474968314321928,0.00776946604172001,0.94471656371579,0.9502770991485955,0.8159271899886235,0.02160287371148983,0.8081967009126608,0.8236576790645861
0.216,0.999893257427504,0.00013700980215956114,0.9998442290994658,0.9999422857555422,0.987793891452428,0.002135132179439131,0.9870298442145778,0.9885579386902782,0.9480354879594424,0.007727847731636299,0.9452701131640352,0.9508008627548495,0.8187713310580206,0.019230583072401476,0.8118897552847695,0.8256529068312717
0.22,0.9998991875704205,0.00011137917017954799,0.999859331046244,0.999939044094597,0.9879257306086573,0.0016250611799381919,0.9873442099338129,0.9885072512835017,0.9465779467680608,0.007618480773353591,0.9438517084360505,0.9493041851000712,0.8283276450511946,0.018415426236912058,0.8217377694052556,0.8349175206971337
