Beta,0-19_mean,0-19_sd,0-19_ci95_low,0-19_ci95_high,20-39_mean,20-39_sd,20-39_ci95_low,20-39_ci95_high,40-59_mean,40-59_sd,40-59_ci95_low,40-59_ci95_high,60+_mean,60+_sd,60+_ci95_low,60+_ci95_high
0.26,0.9860227954409118,0.00307962141543045,0.984920767070611,0.9871248238112125,0.9961613787700743,0.0016455092464343892,0.9955725408486087,0.9967502166915398,0.9967175018155411,0.0011598157414029946,0.9963024670827186,0.9971325365483635,0.9877152521525214,0.0015769583370192789,0.9871509448589463,0.9882795594460966
0.264,0.9870025994801038,0.0027796698073073744,0.9860079074142634,0.9879972915459443,0.9968272620446533,0.001018825221918445,0.9964626801212694,0.9971918439680373,0.9967465504720407,0.0013766311461753293,0.9962539293430528,0.9972391716010287,0.9882918204182043,0.0017062802175923043,0.9876812358839989,0.9889024049524097
0.268,0.9873225354929015,0.0017381416087994326,0.9867005495062801,0.9879445214795229,0.9970231100665881,0.0008719238762954955,0.9967110961146115,0.9973351240185646,0.9974727668845317,0.0010450001055865978,0.9970988183993207,0.9978467153697427,0.9891758917589176,0.0016936029011740327,0.9885698437441306,0.9897819397737047
0.272,0.9872825434913018,0.0031166699216108695,0.9861672574833306,0.9883978294992731,0.9971210340775556,0.0011163870399146778,0.9967215401059727,0.9975205280491385,0.9974872912127813,0.0008913905451669589,0.9971683112028134,0.9978062712227493,0.9891605166051661,0.001613822996385881,0.988583017462658,0.9897380157476743
0.276,0.9881023795240951,0.002593772059584504,0.9871742101129352,0.989030548935255,0.9971602036819427,0.0011451610019379969,0.9967504130802881,0.9975699942835973,0.9973129992737836,0.001086064286790946,0.9969243561600498,0.9977016423875174,0.9896832718327182,0.001590853871892173,0.9891139920858494,0.990252551579587
0.28,0.9881623675264944,0.002053618118130706,0.9874274897208641,0.9888972453321248,0.9971993732863298,0.0012505009769991195,0.9967518872587171,0.9976468593139425,0.9973129992737834,0.0009579452402522009,0.9969702029720486,0.9976557955755181,0.9896217712177121,0.0014294017943402438,0.9891102663547997,0.9901332760806245
0.28400000000000003,0.9886422715456908,0.0028528121850135146,0.9876214058161332,0.9896631372752485,0.9972972972972972,0.0014358708839787883,0.9967834775003881,0.9978111170942063,0.9975018155410313,0.0007670393207214882,0.9972273340452423,0.9977762970368204,0.9904520295202952,0.001878122660418191,0.9897799519576718,0.9911241070829186
0.28800000000000003,0.9889622075584883,0.0028859670953515857,0.9879294774966384,0.9899949376203382,0.9976302389345867,0.0012485956925350032,0.9971834347042633,0.9980770431649101,0.997748729121278,0.0011216499456421227,0.9973473518430676,0.9981501063994884,0.9904135916359164,0.0014109121302495855,0.9899087032143247,0.990918480057508
0.292,0.9898220355928814,0.0019196376240783698,0.9891351020913051,0.9905089690944577,0.9972972972972971,0.0010645349378921754,0.996916358362123,0.9976782362324712,0.997429193899782,0.0011519806534163043,0.9970169629171874,0.9978414248823766,0.9908133456334564,0.0010630674668857317,0.9904329318260378,0.991193759440875
0.296,0.989382123575285,0.0026555484487364805,0.9884318477671767,0.9903323993833932,0.9977281629455541,0.0010771334230228462,0.9973427157003756,0.9981136101907326,0.9979665940450253,0.0006302217361981759,0.9977410720930767,0.9981921159969739,0.9909517220172203,0.001159771175274205,0.9905367032321821,0.9913667408022584
